Temperature,Humidity,Water Level,Status
29.8,81,1.99,2
29.8,81,1.99,2
29.8,81,1.99,2
29.5,81,1.99,2
29.5,81,1.99,2
29.5,81,1.99,2
29.4,81,1.99,2
29.4,81,1.99,2
29.4,81,1.99,2
29.4,81,1.99,2
29.4,81,1.99,2
29.4,81,1.99,2
29.3,81,1.99,2
29.3,81,1.99,2
29.3,81,1.99,2
29.3,81,1.99,2
29.3,81,1.99,2
28.6,81,1.99,2
28.6,81,1.99,2
28.6,81,1.97,2
28.6,81,1.97,2
28.6,81,1.97,2
28.4,81,1.97,2
28.4,81,1.97,2
28.4,81,1.97,2
28,81,1.97,2
28,81,1.97,2
27.3,81,1.97,2
27.3,81,1.97,2
27.4,81,1.97,2
27.4,81,1.97,2
27.4,81,1.97,2
27.4,81,1.97,2
27.4,82,1.97,2
27.4,82,1.97,2
27.4,82,1.97,2
27.4,82,1.97,2
27.4,82,1.97,2
27.4,82,1.97,2
27.4,81,1.97,2
27.4,81,1.97,2
27.5,81,1.97,2
27.4,81,1.97,2
27.4,81,1.97,2
27.4,81,1.97,2
27.4,81,1.97,2
27.4,81,1.97,2
27.4,81,1.97,2
27.3,82,1.97,2
27.3,82,1.97,2
27.3,82,1.97,2
27.3,82,1.97,2
27.3,82,1.97,2
27.3,82,1.97,2
27.3,82,1.97,2
27.3,82,1.97,2
26.2,83,1.97,2
26.2,83,1.97,2
26.2,83,1.97,2
26.1,83,1.97,2
26.1,83,1.97,2
26.1,83,1.97,2
26.3,83,1.97,2
26.3,83,1.97,2
26.3,83,1.97,2
26.3,83,1.97,2
26.2,83,1.97,2
26.4,82,1.97,2
26.4,82,1.97,2
26.4,82,1.97,2
26.4,82,1.97,2
26.4,82,1.97,2
26.5,80,1.97,2
26.5,80,1.97,2
26.5,80,1.97,2
26.2,80,1.97,2
26.2,80,1.97,2
26.2,80,1.97,2
26.4,80,1.97,2
26.4,80,1.97,2
26.4,80,1.97,2
26.5,80,1.97,2
26.5,80,1.97,2
26.5,80,1.97,2
26.5,80,1.97,2
26.5,78,1.97,2
26.7,78,1.97,2
26.7,78,1.97,2
26.7,78,1.97,2
26.7,78,1.97,2
26.7,78,1.97,2
26.5,78,1.97,2
26.5,78,1.97,2
26.4,78,1.97,2
26.4,78,1.97,2
26.2,78,1.97,2
26.2,78,1.97,2
26.2,78,1.97,2
26.2,78,1.97,2
26,78,1.97,2
26,78,1.97,2
26,78,1.97,2
25.8,78,1.97,2
25.8,79,1.97,2
25.8,79,1.97,2
25.4,79,1.97,2
25.4,79,1.97,2
25.4,79,1.97,2
25.4,79,1.97,2
25.4,79,1.97,2
25.9,79,1.97,2
25.9,79,1.97,2
25.9,79,1.97,2
25.9,79,1.97,2
25.9,79,1.97,2
26.1,78,1.97,2
26.1,78,1.97,2
26.1,78,1.97,2
26.4,78,1.97,2
26.4,78,1.97,2
26.5,78,1.97,2
26.5,78,1.97,2
26.7,78,1.97,2
26.7,78,1.97,2
26.9,80,1.97,2
26.9,80,1.97,2
27.4,80,1.97,2
27.4,80,1.97,2
27.4,80,1.97,2
27.6,80,1.97,2
27.6,80,1.97,2
27.6,80,1.97,2
27.6,80,1.97,2
27.7,80,1.97,2
27.8,80,1.97,2
27.8,80,1.97,2
27.9,80,1.97,2
28.1,80,1.97,2
28.1,80,1.97,2
28.1,80,1.97,2
28.5,80,1.97,2
28.5,80,1.97,2
28.5,80,1.97,2
28.7,80,1.97,2
28.7,80,1.97,2
28.7,80,1.97,2
28.9,80,1.97,2
29,80,1.97,2
29,80,1.97,2
29,80,1.97,2
29.2,80,1.97,2
29.2,80,1.97,2
29.2,79,1.97,2
29.6,79,1.97,2
29.6,79,1.97,2
29.6,79,1.97,2
29.6,79,1.97,2
29.6,79,1.97,2
29.4,79,1.97,2
29.4,79,1.97,2
29.4,79,1.97,2
29.2,79,1.97,2
29.2,79,1.97,2
29.2,79,1.97,2
29.2,79,1.97,2
28.7,79,1.97,2
28.7,79,1.97,2
28.7,79,1.97,2
28.7,79,1.97,2
28.7,79,1.97,2
28.6,80,1.97,2
28.6,80,1.97,2
28.4,80,1.97,2
28.4,80,1.97,2
28.4,80,1.97,2
28.4,80,1.97,2
28.2,80,1.97,2
28.2,80,1.97,2
28.2,80,1.97,2
27.9,80,1.97,2
27.9,80,1.97,2
27.6,80,1.97,2
27.6,80,1.97,2
27.2,80,1.97,2
27.2,80,1.97,2
27.2,80,1.97,2
27.2,80,1.97,2
27.2,80,1.97,2
27,80,1.97,2
27,80,1.97,2
27.1,80,1.97,2
27.1,80,1.97,2
27,80,1.97,2
26.7,80,1.97,2
26.7,80,1.97,2
26.7,80,1.97,2
26.5,80,1.97,2
26.5,79,1.97,2
26.4,79,1.97,2
26.3,79,1.97,2
26.2,79,1.97,2
26.2,79,1.97,2
26.2,79,1.97,2
26.1,79,1.97,2
26.1,81,1.97,2
26.1,81,1.97,2
26.3,81,1.97,2
26.3,81,1.98,2
26.3,81,1.98,2
26.3,81,1.98,2
26.2,81,1.98,2
26.4,81,1.98,2
26.4,81,1.98,2
26.4,81,1.98,2
26.4,81,1.98,2
26.4,81,1.98,2
26.5,81,1.98,2
26.5,81,1.98,2
26.5,81,1.98,2
26.2,81,1.98,2
26.2,81,1.98,2
26.2,81,1.98,2
26.4,81,1.98,2
26.4,81,1.98,2
26.4,81,1.98,2
26.5,81,1.98,2
26.5,81,1.98,2
26.5,81,1.98,2
26.5,81,1.98,2
26.5,81,1.98,2
26.7,81,1.98,2
26.7,81,1.98,2
26.7,81,1.98,2
26.7,81,1.98,2
26.7,81,1.98,2
26.5,81,1.98,2
26.5,81,1.98,2
26.4,81,1.98,2
26.4,81,1.98,2
26.2,81,1.98,2
26.2,81,1.98,2
26.2,81,1.98,2
26.2,81,1.98,2
26,81,1.98,2
26,81,1.98,2
26,81,1.98,2
25.8,81,1.98,2
25.8,81,1.98,2
25.8,81,1.98,2
25.4,81,1.98,2
25.4,81,1.98,2
25.4,81,1.98,2
25.4,81,1.98,2
25.4,81,1.98,2
25.9,81,1.98,2
25.9,81,1.98,2
25.9,81,1.98,2
25.9,81,1.98,2
25.9,81,1.98,2
26.1,81,1.98,2
26.1,81,1.98,2
26.1,81,1.98,2
26.4,81,1.98,2
26.4,81,1.98,2
26.5,81,1.98,2
26.5,81,1.98,2
26.7,81,1.98,2
26.7,82,1.98,2
26.9,82,1.98,2
26.9,82,1.98,2
27.4,82,1.98,2
27.4,82,1.98,2
27.4,82,1.98,2
27.6,81,1.98,2
27.6,81,1.98,2
27.6,81,1.98,2
27.6,81,1.98,2
27.7,81,1.98,2
27.8,81,1.98,2
27.8,81,1.98,2
27.9,81,1.98,2
28.1,81,1.98,2
28.1,82,1.98,2
28.1,82,1.98,2
28.5,82,1.98,2
28.5,82,1.98,2
28.5,82,1.98,2
28.7,82,1.98,2
28.7,82,1.98,2
28.7,82,1.98,2
28.9,83,1.98,2
29,83,1.98,2
29,83,1.98,2
29,83,1.98,2
29.2,83,1.98,2
29.2,83,1.98,2
29.2,83,1.98,2
29.6,83,1.98,2
29.6,83,1.98,2
29.6,83,1.98,2
29.6,83,1.98,2
29.6,82,1.98,2
29.4,82,1.98,2
29.4,82,1.98,2
29.4,82,1.98,2
29.2,82,1.98,2
29.2,80,1.98,2
29.2,80,1.98,2
29.2,80,1.98,2
28.7,80,1.98,2
28.7,80,1.98,2
28.7,80,1.98,2
28.7,80,1.98,2
28.7,80,1.98,2
28.6,80,1.98,2
28.6,80,1.98,2
28.4,80,1.98,2
28.4,80,1.98,2
28.4,80,1.98,2
28.4,78,1.98,2
28.2,78,1.98,2
28.2,78,1.98,2
28.2,78,1.98,2
27.9,78,1.98,2
27.9,78,1.98,2
27.6,78,1.98,2
27.6,78,1.98,2
27.2,78,1.98,2
27.2,78,1.98,2
27.2,78,1.98,2
27.2,78,1.98,2
27.2,78,1.98,2
27,78,1.98,2
27,78,1.98,2
27.1,78,1.98,2
27.1,78,1.98,2
27,78,1.98,2
26.7,79,1.98,2
26.7,79,1.98,2
26.7,79,1.98,2
26.5,79,1.98,2
26.5,79,1.98,2
26.4,79,1.98,2
26.3,79,1.98,2
26.2,79,1.98,2
26.2,79,1.99,2
26.2,79,1.99,2
26.1,79,1.99,2
26.1,79,1.99,2
26.1,78,1.99,2
26.3,78,1.99,2
26.3,78,1.99,2
26.3,78,1.99,2
26.3,78,1.99,2
26.2,78,1.99,2
26.4,78,1.99,2
26.4,78,1.99,2
26.4,78,1.99,2
26.4,80,1.99,2
26.4,80,1.99,2
26.5,80,1.99,2
26.5,80,1.99,2
26.5,80,1.99,2
26.2,80,1.99,2
26.2,80,1.99,2
26.2,80,1.99,2
26.4,80,1.99,2
26.4,80,1.99,2
26.4,80,1.99,2
26.5,80,1.99,2
26.5,80,1.99,2
26.5,80,1.99,2
26.5,80,1.99,2
26.5,80,1.99,2
26.7,80,1.99,2
26.7,80,1.99,2
26.7,80,2.1,2
26.7,80,2.1,2
26.7,80,2.1,2
26.5,80,2.1,2
26.5,80,2.1,2
26.4,80,2.1,2
26.4,80,2.1,2
26.2,80,2.1,2
26.2,80,2.1,2
26.2,80,2.1,2
26.2,84,2.1,2
26,84,2.1,2
26,84,2.1,2
26,84,2.1,2
25.8,84,2.1,2
25.8,84,2.1,2
25.8,84,2.1,2
25.4,84,2.1,2
25.4,84,2.1,2
25.4,84,2.1,2
25.4,84,2.1,2
25.4,84,2.1,2
25.9,84,2.1,2
25.9,84,2.1,2
25.9,84,2.1,2
25.9,84,2.1,2
25.9,84,2.1,2
26.1,84,2.1,2
26.1,84,2.1,2
26.1,84,2.1,2
26.4,84,2.1,2
26.4,84,2.1,2
26.5,84,2.1,2
26.5,84,2.1,2
26.7,84,2.1,2
26.7,83,2.1,2
26.9,83,2.1,2
26.9,83,2.1,2
27.4,83,2.1,2
27.4,83,2.1,2
27.4,83,2.1,2
27.6,83,2.3,3
27.6,83,2.3,3
27.6,83,2.3,3
27.6,83,2.3,3
27.7,83,2.3,3
27.8,83,2.3,3
27.8,82,2.3,3
27.9,82,2.3,3
28.1,82,2.3,3
28.1,82,2.3,3
28.1,82,2.3,3
28.5,82,2.3,3
28.5,82,2.3,3
28.5,82,2.3,3
28.7,82,2.3,3
28.7,82,2.3,3
28.7,82,2.3,3
28.9,82,2.3,3
29,81,2.3,3
29,81,2.3,3
29,81,2.3,3
29.2,81,2.3,3
29.2,81,2.3,3
29.2,81,2.3,3
29.6,81,2.3,3
29.6,81,2.3,3
29.6,81,2.3,3
29.6,80,2.3,3
29.6,80,2.3,3
29.4,80,2.3,3
29.4,80,2.3,3
29.4,80,2.3,3
29.2,80,2.3,3
29.2,80,2.3,3
29.2,80,2.3,3
29.2,80,2.3,3
28.7,80,2.3,3
28.7,80,2.3,3
28.7,80,2.3,3
28.7,80,2.3,3
28.7,80,2.3,3
28.6,80,2.3,3
28.6,80,2.3,3
28.4,80,2.3,3
28.4,79,2.3,3
28.4,79,2.3,3
28.4,79,2.3,3
28.2,80,2.3,3
28.2,80,2.3,3
28.2,80,2.3,3
27.9,80,2.3,3
27.9,80,2.3,3
27.6,80,2.3,3
27.6,80,2.3,3
27.2,80,2.3,3
27.2,80,2.3,3
27.2,80,2.3,3
27.2,79,2.3,3
27.2,79,2.3,3
27,79,2.3,3
27,79,2.3,3
27.1,79,2.3,3
27.1,79,2.3,3
27,79,2.3,3
26.7,79,2.3,3
26.7,79,2.3,3
26.7,79,2.3,3
26.5,78,2.3,3
26.5,78,2.3,3
26.4,78,2.3,3
26.3,78,2.3,3
26.2,78,2.3,3
26.2,78,2.3,3
26.2,78,2,2
26.1,78,2,2
26.1,78,2,2
26.1,78,2,2
26.3,78,2,2
26.3,78,2,2
26.3,78,2,2
26.3,78,2,2
26.2,78,2,2
26.4,78,2,2
26.4,80,1.9,2
26.4,80,1.9,2
26.4,80,1.9,2
26.4,80,1.9,2
26.5,80,1.9,2
26.5,80,1.9,2
26.5,80,1.9,2
26.2,80,1.9,2
26.2,80,1.9,2
26.2,80,1.9,2
26.4,80,1.9,2
26.4,80,1.9,2
26.4,80,1.9,2
26.5,82,1.9,2
26.5,82,1.9,2
26.5,82,1.9,2
26.5,82,1.9,2
26.5,82,1.9,2
26.7,82,1.92,2
26.7,82,1.92,2
26.7,82,1.92,2
26.7,82,1.92,2
26.7,83,1.92,2
26.5,83,1.92,2
26.5,83,1.92,2
26.4,83,1.92,2
26.4,83,1.92,2
26.2,82,1.92,2
26.2,82,1.92,2
26.2,82,1.92,2
26.2,82,1.92,2
26,82,1.92,2
26,82,1.92,2
26,82,1.92,2
25.8,82,1.92,2
25.8,83,1.92,2
25.8,83,1.92,2
25.4,83,1.92,2
25.4,83,1.92,2
25.4,83,1.92,2
25.4,83,1.92,2
25.4,83,1.92,2
25.9,83,1.92,2
25.9,83,1.92,2
25.9,83,1.92,2
25.9,83,1.92,2
25.9,82,1.92,2
26.1,82,1.92,2
26.1,82,1.92,2
26.1,82,1.92,2
26.4,82,1.92,2
26.4,80,1.92,2
26.5,80,1.92,2
26.5,80,1.92,2
26.7,80,1.92,2
26.7,80,1.92,2
26.9,80,1.92,2
26.9,80,1.92,2
27.4,80,1.92,2
27.4,80,1.92,2
27.4,80,1.92,2
27.6,80,1.92,2
27.6,80,1.92,2
27.6,80,1.92,2
27.6,78,1.92,2
27.7,78,1.92,2
27.8,78,1.92,2
27.8,78,1.92,2
27.9,78,1.92,2
28.1,78,1.92,2
28.1,78,1.92,2
28.1,78,1.92,2
28.5,78,1.92,2
28.5,78,1.92,2
28.5,78,1.92,2
28.7,78,1.92,2
28.7,78,1.92,2
28.7,78,1.92,2
28.9,78,1.92,2
29,78,1.92,2
29,78,1.92,2
29,78,1.92,2
29.2,79,1.92,2
29.2,79,1.92,2
29.2,79,1.92,2
29.6,79,1.92,2
29.6,79,1.92,2
29.6,79,1.92,2
29.6,79,1.92,2
29.6,79,1.92,2
29.4,79,1.92,2
29.4,79,1.92,2
29.4,79,1.92,2
29.2,79,1.92,2
29.2,78,1.92,2
29.2,78,1.92,2
29.2,78,1.92,2
28.7,78,1.92,2
28.7,78,1.92,2
28.7,78,1.92,2
28.7,78,1.92,2
28.7,78,1.92,2
28.6,78,1.92,2
28.6,80,1.92,2
28.4,80,1.92,2
28.4,80,1.92,2
28.4,80,1.92,2
28.4,82,1.92,2
28.2,82,1.92,2
28.2,82,1.92,2
28.2,82,1.92,2
27.9,82,1.92,2
27.9,83,1.92,2
27.6,83,1.92,2
27.6,83,1.92,2
27.2,83,1.92,2
27.2,83,1.92,2
27.2,83,1.92,2
27.2,83,1.92,2
27.2,83,1.92,2
27,83,1.92,2
27,83,1.92,2
27.1,85,1.92,2
27.1,85,1.92,2
27,85,1.92,2
26.7,85,1.92,2
26.7,85,1.92,2
26.7,85,1.92,2
26.5,85,1.92,2
26.5,83,1.92,2
26.4,83,1.92,2
26.3,83,1.92,2
26.1,83,1.92,2
26.3,83,1.92,2
26.3,83,1.92,2
26.3,84,1.92,2
26.3,84,1.92,2
26.2,84,1.92,2
26.4,84,1.92,2
26.4,84,1.92,2
26.4,84,1.92,2
26.4,85,1.92,2
26.4,85,1.92,2
26.5,85,1.92,2
26.5,85,1.92,2
26.5,85,1.92,2
26.2,85,1.92,2
26.2,85,1.92,2
26.2,84,1.92,2
26.4,84,1.92,2
26.4,84,1.92,2
26.4,84,1.92,2
26.5,84,1.92,2
26.5,84,1.92,2
26.5,84,1.92,2
26.5,83,1.92,2
26.5,83,1.92,2
26.7,83,1.92,2
26.7,83,1.92,2
26.7,83,1.92,2
26.7,83,1.92,2
26.7,83,1.92,2
26.5,83,1.95,2
26.5,83,1.95,2
26.4,83,1.95,2
26.4,83,1.95,2
26.2,84,1.95,2
26.2,84,1.95,2
26.2,84,1.95,2
26.2,84,1.95,2
26,84,1.95,2
26,84,1.95,2
26,84,1.95,2
25.8,84,1.95,2
25.8,84,1.95,2
25.8,84,1.95,2
25.4,84,1.95,2
25.4,84,1.95,2
25.4,84,1.95,2
25.4,84,1.95,2
25.4,84,1.95,2
25.9,84,1.95,2
25.9,84,1.95,2
25.9,84,1.95,2
25.9,84,1.95,2
25.9,84,1.95,2
26.1,84,1.95,2
26.1,84,1.95,2
26.1,84,1.95,2
26.4,84,1.95,2
26.4,84,1.95,2
26.5,84,1.95,2
26.5,84,1.95,2
26.7,84,1.95,2
26.7,84,1.95,2
26.9,84,1.95,2
26.9,84,1.95,2
27.4,83,1.95,2
27.4,83,1.95,2
27.4,83,1.95,2
27.6,83,1.95,2
27.6,83,1.95,2
27.6,83,1.95,2
27.6,83,1.95,2
27.7,83,1.95,2
27.8,83,1.95,2
27.8,83,1.95,2
27.9,83,1.95,2
28.1,83,1.95,2
28.1,82,1.95,2
28.1,82,1.95,2
28.5,82,1.95,2
28.5,82,1.95,2
28.5,82,1.95,2
28.7,82,1.95,2
28.7,82,1.95,2
28.7,82,1.95,2
28.9,82,1.95,2
29,82,1.95,2
29,82,1.95,2
29,82,1.95,2
29.2,81,1.95,2
29.2,81,1.95,2
29.2,81,1.95,2
29.6,81,1.95,2
29.6,81,1.98,2
29.6,81,1.98,2
29.6,81,1.98,2
29.6,81,1.98,2
29.4,81,1.98,2
29.4,80,1.98,2
29.4,80,1.98,2
29.2,80,1.98,2
29.2,80,1.98,2
29.2,80,1.98,2
29.2,80,1.98,2
28.7,80,1.98,2
28.7,80,1.98,2
28.7,80,1.98,2
28.7,80,1.98,2
28.7,80,1.98,2
28.6,80,1.98,2
28.6,80,1.98,2
28.4,80,1.98,2
28.4,80,1.98,2
28.4,80,1.98,2
28.4,80,1.98,2
28.2,79,1.98,2
28.2,79,1.98,2
28.2,79,1.98,2
27.9,80,1.98,2
27.9,80,1.98,2
27.6,80,1.98,2
27.6,80,1.98,2
27.2,80,1.98,2
27.2,80,1.98,2
27.2,80,1.98,2
27.2,80,1.98,2
27.2,80,1.98,2
27,80,1.98,2
27,79,1.98,2
27.1,79,1.98,2
27.1,79,1.98,2
27,79,1.98,2
26.7,79,1.98,2
26.7,79,1.98,2
26.7,79,1.98,2
26.5,79,1.98,2
26.5,79,1.98,2
26.4,79,1.98,2
26.4,78,1.98,2
26.4,78,1.98,2
26.2,78,1.98,2
26.2,78,1.98,2
26.2,78,1.98,2
26.2,78,1.98,2
26.2,78,1.98,2
26.1,78,1.98,2
26.1,78,1.98,2
26.1,78,1.98,2
26.3,78,1.98,2
26.3,78,1.98,2
26.3,78,1.98,2
26.3,78,1.98,2
26.2,78,1.98,2
26.4,78,1.98,2
26.4,80,2.1,2
26.4,80,2.1,2
26.4,80,2.1,2
26.4,80,2.1,2
26.5,80,2.1,2
26.5,80,2.1,2
26.5,80,2.1,2
26.2,80,2.1,2
26.2,80,2.1,2
26.2,80,2.1,2
26.4,80,2.1,2
26.4,80,2.1,2
26.4,80,2.1,2
26.5,82,2.1,2
26.5,82,2.1,2
26.5,82,2.1,2
26.5,82,2.1,2
26.5,82,2.1,2
26.7,82,2.1,2
26.7,82,2.1,2
26.7,82,2.1,2
26.7,82,2.1,2
26.7,83,2.1,2
26.5,83,2.1,2
26.5,83,2.1,2
26.4,83,2.1,2
26.4,83,2.1,2
26.2,84,2.1,2
26.2,84,2.1,2
26.2,84,2.1,2
26.2,84,2.1,2
26,84,2.1,2
26,84,2.1,2
26,85,2.1,2
25.8,85,2.1,2
25.8,85,2.1,2
25.8,85,2.1,2
25.4,85,2.1,2
25.4,85,2.1,2
25.4,85,2.1,2
25.4,84,2.1,2
25.4,84,2.1,2
25.9,84,2.1,2
25.9,84,2.1,2
25.9,84,2.3,3
25.9,84,2.3,3
25.9,84,2.3,3
26.1,83,2.3,3
26.1,83,2.3,3
26.1,83,2.3,3
26.4,83,2.3,3
26.4,83,2.3,3
26.5,83,2.3,3
26.5,83,2.3,3
26.7,83,2.3,3
26.7,83,2.3,3
26.9,83,2.3,3
26.9,83,2.3,3
27.4,84,2.3,3
27.4,84,2.3,3
27.4,84,2.3,3
27.6,84,2.3,3
27.6,84,2.3,3
27.6,84,2.3,3
27.6,84,2.3,3
27.7,84,2.3,3
27.8,84,2.3,3
27.8,84,2.3,3
27.9,84,2.3,3
28.1,84,2.3,3
28.1,84,2.3,3
28.1,84,2.3,3
28.5,84,2.3,3
28.5,84,2.3,3
28.5,84,2.3,3
28.7,84,2.3,3
28.7,84,2.3,3
28.7,84,2.3,3
28.9,84,2.3,3
29,84,2.4,3
29,84,2.4,3
29,84,2.4,3
29.2,84,2.4,3
29.2,84,2.4,3
29.2,84,2.4,3
29.6,84,2.4,3
29.6,84,2.4,3
29.6,84,2.4,3
29.6,84,2.4,3
29.6,83,2.4,3
29.4,83,2.4,3
29.4,83,2.4,3
29.4,83,2.4,3
29.2,83,2.4,3
29.2,83,2.4,3
29.2,83,2.4,3
29.2,83,2.4,3
28.7,83,2.4,3
28.7,83,2.4,3
28.7,83,2.4,3
28.7,83,2.4,3
28.7,82,2.4,3
28.6,82,2.4,3
28.6,82,2.4,3
28.4,82,2.4,3
28.4,82,2.4,3
28.4,82,2.4,3
28.4,82,2.4,3
28.2,82,2.4,3
28.2,82,2.4,3
28.2,82,2.4,3
27.9,82,2.4,3
27.9,82,2.4,3
27.6,81,2.4,3
27.6,81,2.4,3
27.2,81,2.4,3
27.2,81,2.4,3
27.2,81,2.4,3
27.2,81,2.4,3
27.2,81,2.4,3
27,81,2.4,3
27,81,2.4,3
27.1,80,2.4,3
27.1,80,2.4,3
27,80,2.4,3
26.7,80,2.4,3
26.7,80,2.4,3
26.7,80,2.4,3
26.5,80,2.4,3
26.5,80,2.4,3
26.4,80,2.4,3
26.3,80,2.4,3
26.4,80,2.4,3
26.4,80,2.4,3
26.1,80,2.4,3
26.1,80,2.4,3
26.1,80,2.4,3
26.2,80,2.4,3
26.2,80,2.4,3
26.2,79,2.4,3
26.3,79,2.4,3
26.3,79,2.4,3
26.3,80,2.4,3
26.3,80,2.4,3
26.3,80,2.4,3
26.3,80,2.4,3
26.3,80,2.4,3
26.3,80,2.4,3
26.7,80,2.4,3
26.7,80,2.4,3
26.7,80,2.4,3
26.7,80,2.4,3
26.7,79,2.4,3
26.7,79,2.4,3
26.7,79,2.4,3
26.7,79,2.4,3
26.7,79,2.4,3
26.8,79,2.4,3
26.8,79,2.4,3
26.8,79,2.4,3
26.8,79,2.4,3
26.8,79,2.4,3
26.8,78,2.4,3
26.8,78,2.4,3
27.1,78,2.4,3
27.1,78,2.4,3
27.1,78,2.4,3
27.1,78,2.4,3
27.1,78,2.4,3
27.2,78,2.4,3
27.2,78,2.4,3
27.2,78,2.4,3
27.2,78,2.4,3
27.2,78,2.4,3
27.1,78,2.4,3
27.3,78,2.4,3
27.3,78,2.4,3
27.3,78,2.4,3
27.6,80,2.4,3
27.6,80,2.4,3
27.6,80,2.1,2
27.6,80,2.1,2
27.6,80,2.1,2
27.6,80,2.1,2
27.6,80,2.1,2
27.8,80,2.1,2
27.8,80,2.1,2
27.8,80,2.1,2
27.8,80,2.1,2
27.8,80,2.1,2
27.8,80,2.1,2
28.1,82,2.1,2
28.1,82,2.1,2
28.1,82,2.1,2
28.1,82,2.1,2
28.1,82,2.1,2
28.4,82,2.1,2
28.4,82,2.1,2
28.4,82,2.1,2
28.4,82,2.1,2
28.4,80,2.1,2
28.4,80,2.1,2
28.5,80,2.1,2
28.5,80,2.1,2
28.7,80,2.1,2
28.7,80,2.1,2
29.3,80,2.1,2
29.3,80,2.1,2
29.3,80,2.1,2
29.7,80,2.1,2
29.7,78,2.1,2
30.4,78,2.1,2
30.4,78,2.1,2
30.4,78,2.1,2
30.6,78,2.1,2
30.6,78,2.1,2
30.6,78,2.1,2
31.3,78,2.1,2
31.3,78,2,2
31.3,78,2,2
31.6,78,2,2
31.6,78,2,2
31.6,78,2,2
31.6,78,2,2
32.4,78,2,2
32.4,78,2,2
32.4,78,2,2
32.4,78,2,2
31.7,79,2,2
31.7,79,2,2
31.7,79,2,2
31.6,79,2,2
31.6,79,2,2
31.6,79,2,2
30.6,79,2,2
30.6,79,2,2
30.6,79,2,2
31.3,79,2,2
31.1,79,2,2
30,79,2,2
30,78,2,2
29.8,78,2,2
29.8,78,2,2
29.8,78,2,2
29.5,78,2,2
29.5,78,2,2
29.5,78,2,2
29.3,78,2,2
29.3,78,1.98,2
29.3,80,1.98,2
29.3,80,1.98,2
28.6,80,1.98,2
28.6,80,1.98,2
28.6,80,1.98,2
28.1,80,1.98,2
28.1,80,1.98,2
27.6,80,1.98,2
27.6,80,1.98,2
27.6,80,1.98,2
27.4,80,1.98,2
27.4,80,1.98,2
26.9,80,1.98,2
26.9,80,1.98,2
26.9,80,1.98,2
26.8,80,1.98,2
26.8,80,1.98,2
26.8,80,1.98,2
26.4,80,1.98,2
26.4,80,1.98,2
26.4,80,1.98,2
26.4,80,1.98,2
26.4,80,1.98,2
26.4,80,1.98,2
26.8,80,1.98,2
26.8,80,1.98,2
26.3,80,1.98,2
26.2,83,1.98,2
26.2,83,1.98,2
26.2,83,1.98,2
26.1,83,1.98,2
26.1,83,1.98,2
26.1,84,1.98,2
26.3,84,1.94,2
26.3,84,1.94,2
26.3,84,1.94,2
26.3,84,1.94,2
26.2,84,1.94,2
26.4,85,1.94,2
26.4,85,1.94,2
26.4,85,1.94,2
26.4,85,1.94,2
26.4,85,1.94,2
26.5,85,1.94,2
26.5,85,1.94,2
26.5,84,1.94,2
26.2,84,1.94,2
26.2,84,1.94,2
26.2,84,1.94,2
26.4,84,1.94,2
26.4,84,1.94,2
26.4,84,1.94,2
26.5,83,1.94,2
