Temperature,Humidity,Water Level,Status
26.5,83,1.94,2
26.5,83,1.94,2
26.5,83,1.94,2
26.5,83,1.94,2
26.7,83,1.94,2
26.7,83,1.94,2
26.7,83,1.94,2
26.7,83,1.94,2
26.7,83,1.94,2
26.5,83,1.94,2
26.5,84,1.94,2
26.4,84,1.94,2
26.4,84,1.94,2
26.2,84,1.94,2
26.2,84,1.94,2
26.2,84,1.94,2
26.2,84,1.94,2
26,84,1.94,2
26,84,1.94,2
26,84,1.94,2
25.8,84,1.94,2
25.8,84,1.94,2
25.8,84,1.94,2
25.4,84,1.94,2
25.4,84,1.94,2
25.4,84,1.94,2
25.4,84,1.97,2
25.4,84,1.97,2
25.9,84,1.97,2
25.9,84,1.97,2
25.9,84,1.97,2
25.9,84,1.97,2
25.9,84,1.97,2
26.1,84,1.97,2
26.1,84,1.97,2
26.1,84,1.97,2
26.4,84,1.97,2
26.4,84,1.97,2
26.5,84,1.97,2
26.5,84,1.97,2
26.7,84,1.97,2
26.7,83,1.97,2
26.9,83,1.97,2
26.9,83,1.97,2
27.4,83,1.97,2
27.4,83,1.97,2
27.4,83,1.97,2
27.6,83,1.97,2
27.6,83,1.97,2
27.6,83,1.97,2
27.6,83,1.97,2
27.7,83,1.97,2
27.8,83,1.97,2
27.8,82,1.97,2
27.9,82,1.97,2
28.1,82,1.97,2
28.1,82,1.97,2
28.1,82,1.97,2
28.5,82,1.97,2
28.5,82,1.97,2
28.5,82,1.97,2
28.7,82,1.97,2
28.7,82,1.97,2
28.7,82,1.97,2
28.9,82,1.97,2
29,81,1.97,2
29,81,1.97,2
29,81,1.97,2
29.2,81,1.97,2
29.2,81,1.97,2
29.2,81,1.97,2
29.6,81,1.97,2
29.6,81,1.97,2
29.6,81,1.97,2
29.6,80,1.97,2
29.6,80,1.97,2
29.4,80,1.97,2
29.4,80,1.97,2
29.4,80,1.97,2
29.2,80,1.97,2
29.2,80,1.97,2
29.2,80,1.97,2
29.2,80,1.97,2
28.7,80,1.97,2
28.7,80,1.97,2
28.7,80,1.97,2
28.7,80,1.97,2
28.7,80,1.97,2
28.6,80,1.97,2
28.6,80,1.97,2
28.4,80,1.97,2
28.4,79,1.97,2
28.4,79,1.97,2
28.4,79,1.97,2
28.2,80,1.97,2
28.2,80,1.97,2
28.2,80,1.97,2
27.9,80,1.97,2
27.9,80,1.97,2
27.6,80,1.97,2
27.6,80,1.97,2
27.2,80,1.97,2
27.2,80,1.97,2
27.2,80,1.97,2
27.2,79,1.97,2
27.2,79,1.97,2
27,79,1.97,2
27,79,1.97,2
27.1,79,1.97,2
27.1,79,1.97,2
27,79,1.97,2
26.7,79,1.97,2
26.7,79,1.97,2
26.7,79,1.97,2
26.5,78,1.97,2
26.5,78,1.97,2
26.4,78,1.97,2
26.3,78,1.97,2
26.2,78,1.97,2
26.2,78,1.97,2
26.2,78,1.97,2
26.1,78,1.97,2
26.1,78,1.97,2
26.1,78,1.97,2
26.3,78,1.97,2
26.3,78,1.97,2
26.3,78,1.97,2
26.3,78,1.97,2
26.2,78,1.97,2
26.4,78,1.97,2
26.4,80,1.97,2
26.4,80,1.97,2
26.4,80,1.97,2
26.4,80,1.97,2
26.5,80,1.97,2
26.5,80,1.97,2
26.5,80,1.97,2
26.2,80,1.97,2
26.2,80,1.97,2
26.2,80,1.97,2
26.4,80,1.97,2
26.4,80,1.97,2
26.4,80,1.97,2
26.5,82,1.97,2
26.5,82,1.97,2
26.5,82,1.97,2
26.5,82,1.97,2
26.5,82,1.97,2
26.7,82,1.97,2
26.7,82,1.97,2
26.7,82,1.97,2
26.7,82,1.97,2
26.7,83,1.97,2
26.5,83,1.97,2
26.5,83,1.97,2
26.4,83,1.97,2
26.4,83,1.97,2
26.2,84,1.97,2
26.2,84,1.97,2
26.2,84,1.97,2
26.2,84,1.97,2
26,84,1.97,2
26,84,1.97,2
26,85,1.97,2
25.8,85,1.97,2
25.8,85,1.97,2
25.8,85,1.97,2
25.4,85,1.97,2
25.4,85,1.97,2
25.4,85,1.97,2
25.4,84,1.98,2
25.4,84,1.98,2
25.9,84,1.98,2
25.9,84,1.98,2
25.9,84,1.98,2
25.9,84,1.98,2
25.9,84,1.98,2
26.1,83,1.98,2
26.1,83,1.98,2
26.1,83,1.98,2
26.4,83,1.98,2
26.4,83,1.98,2
26.5,83,1.98,2
26.5,83,1.98,2
26.7,83,1.98,2
26.7,83,1.98,2
26.9,83,1.98,2
26.9,83,1.98,2
27.4,84,1.98,2
27.4,84,1.98,2
27.4,84,1.98,2
27.6,84,1.98,2
27.6,84,1.98,2
27.6,84,1.98,2
27.6,84,1.98,2
27.7,84,1.98,2
27.8,84,1.98,2
27.8,84,1.98,2
27.9,84,1.98,2
28.1,84,1.98,2
28.1,84,1.98,2
28.1,84,1.98,2
28.5,84,1.98,2
28.5,84,1.98,2
28.5,84,1.98,2
28.7,84,1.98,2
28.7,84,1.98,2
28.7,84,1.98,2
28.9,84,1.98,2
29,84,1.98,2
29,84,1.98,2
29,84,1.98,2
29.2,84,1.98,2
29.2,84,1.98,2
29.2,84,1.98,2
29.6,84,1.99,2
29.6,84,1.99,2
29.6,84,1.99,2
29.6,84,1.99,2
29.6,83,1.99,2
29.4,83,1.99,2
29.4,83,1.99,2
29.4,83,1.99,2
29.2,83,1.99,2
29.2,83,1.99,2
29.2,83,1.99,2
29.2,83,1.99,2
28.7,83,1.99,2
28.7,83,1.99,2
28.7,83,1.99,2
28.7,83,1.99,2
28.7,82,1.99,2
28.6,82,1.99,2
28.6,82,1.99,2
28.4,82,1.99,2
28.4,82,1.99,2
28.4,82,1.99,2
28.4,82,1.99,2
28.2,82,1.99,2
28.2,82,1.99,2
28.2,82,1.99,2
27.9,82,1.99,2
27.9,82,1.99,2
27.6,81,1.99,2
27.6,81,1.99,2
27.2,81,1.99,2
27.2,81,1.99,2
27.2,81,1.99,2
27.2,81,1.99,2
27.2,81,1.99,2
27,81,1.99,2
27,81,1.99,2
27.1,80,1.99,2
27.1,80,1.99,2
27,80,1.99,2
26.7,80,1.99,2
26.7,80,1.99,2
26.7,80,1.99,2
26.5,80,1.99,2
26.5,80,1.99,2
26.4,80,1.99,2
26.3,80,1.99,2
26.3,80,1.99,2
26.3,80,1.99,2
26.3,80,1.99,2
26.2,80,1.99,2
26.2,80,1.99,2
26.2,80,1.99,2
26.1,80,1.99,2
26.1,79,1.99,2
26.1,79,1.99,2
26.3,79,1.99,2
26.3,80,1.99,2
26.3,80,1.99,2
26.3,80,1.99,2
26.2,80,1.99,2
26.4,80,1.99,2
26.4,80,1.99,2
26.4,80,1.99,2
26.4,80,1.99,2
26.4,80,1.99,2
26.5,80,1.99,2
26.5,79,1.99,2
26.5,79,1.99,2
26.2,79,1.99,2
26.2,79,1.99,2
26.2,79,1.99,2
26.4,79,1.99,2
26.4,79,1.99,2
26.4,79,1.99,2
26.5,79,1.99,2
26.5,79,1.99,2
26.5,78,1.99,2
26.5,78,1.99,2
26.5,78,1.99,2
26.7,78,1.99,2
26.7,78,1.99,2
26.7,78,1.99,2
26.7,78,1.99,2
26.7,78,1.99,2
26.5,78,1.99,2
26.5,78,1.99,2
26.4,78,1.99,2
26.4,78,1.99,2
26.2,78,1.99,2
26.2,78,1.99,2
26.2,78,1.99,2
26.2,78,1.99,2
26,80,1.99,2
26,80,1.99,2
26,80,1.99,2
25.8,80,1.99,2
25.8,80,1.99,2
25.8,80,1.99,2
25.4,80,1.99,2
25.4,80,1.99,2
25.4,80,1.99,2
25.4,80,1.99,2
25.4,80,1.99,2
25.9,80,1.99,2
25.9,80,1.99,2
25.9,82,1.99,2
25.9,82,1.99,2
25.9,82,1.99,2
26.1,82,1.99,2
26.1,82,1.99,2
26.1,82,1.99,2
26.4,82,1.99,2
26.4,82,1.99,2
26.5,82,1.99,2
26.5,83,1.99,2
26.7,83,1.99,2
26.7,83,1.99,2
26.9,83,1.99,2
26.9,83,1.99,2
27.4,84,1.99,2
27.4,84,1.99,2
27.4,84,1.99,2
27.6,84,1.99,2
27.6,84,1.99,2
27.6,84,1.99,2
27.6,85,1.99,2
27.7,85,1.99,2
27.8,85,1.99,2
27.8,85,1.99,2
27.9,85,1.99,2
28.1,85,1.99,2
28.1,85,1.99,2
28.1,84,1.99,2
28.5,84,1.99,2
28.5,84,1.99,2
28.5,84,1.99,2
28.7,84,1.99,2
28.7,84,1.99,2
28.7,84,2,2
28.9,83,2,2
29,83,2,2
29,83,2,2
29,83,2,2
29.2,83,2,2
29.2,83,2,2
29.2,83,2,2
29.6,83,2,2
29.6,83,2,2
29.6,83,2,2
29.6,83,2,2
29.6,84,2,2
29.4,84,2,2
29.4,84,2,2
29.4,84,2,2
29.2,84,2,2
29.2,84,2,2
29.2,84,2,2
29.2,84,2,2
28.7,84,2,2
28.7,84,2,2
28.7,84,2,2
28.7,84,2,2
28.7,84,2,2
28.6,84,2,2
28.6,84,2,2
28.4,84,2,2
28.4,84,2,2
28.4,84,2,2
28.4,84,2,2
28.2,84,2,2
28.2,84,2,2
28.2,84,2,2
27.9,84,2,2
27.9,84,2,2
27.6,84,2,2
27.6,84,2,2
27.2,84,2,2
27.2,84,2,2
27.2,84,2,2
27.2,84,2,2
27.2,84,2,2
27,83,2,2
27,83,2,2
27.1,83,2,2
27.1,83,2,2
27,83,2,2
26.7,83,2,2
26.7,83,2,2
26.7,83,2,2
26.5,83,2,2
26.5,83,2,2
26.4,83,2,2
26.3,83,2,2
26.2,82,2,2
26.2,82,2,2
26.2,82,2,2
26.1,82,2,2
26.1,82,2,2
26.1,82,2,2
26.3,82,2,2
26.3,82,2,2
26.3,82,2,2
26.3,82,2,2
26.2,82,2,2
26.4,82,2,2
26.4,81,2,2
26.4,81,2,2
26.4,81,2,2
26.4,81,2,2
26.5,81,2,2
26.5,81,2,2
26.5,81,2,2
26.2,81,2,2
26.2,81,2,2
26.2,80,2,2
26.4,80,2,2
26.4,80,2,2
26.4,80,2,2
26.5,80,2,2
26.5,80,2,2
26.5,80,2,2
26.5,80,2,2
26.5,80,2,2
26.7,80,2,2
26.7,80,2,2
26.7,80,2,2
26.7,80,2,2
26.7,80,2,2
26.5,80,2,2
26.5,80,2,2
26.4,80,2,2
26.4,79,2,2
26.2,79,2,2
26.2,79,2,2
26.2,80,2,2
26.2,80,2,2
26,80,2,2
26,80,2,2
26,80,2,2
25.8,80,2,2
25.8,80,2,2
25.8,80,2,2
25.4,80,2,2
25.4,80,2,2
25.4,79,2,2
25.4,79,2,2
25.4,79,2,2
25.9,79,2,2
25.9,79,2,2
25.9,79,2,2
25.9,79,2,2
25.9,79,2,2
26.1,79,2,2
26.1,79,2,2
26.1,78,2,2
26.4,78,2,2
26.4,78,2,2
26.5,78,2,2
26.5,78,2,2
26.7,78,2,2
26.7,78,2,2
26.9,78,2,2
26.9,78,2,2
27.4,78,2,2
27.4,78,2,2
27.4,78,2,2
27.6,78,2,2
27.6,78,2,2
27.6,78,2,2
27.6,78,2,2
27.7,80,2,2
27.8,80,2,2
27.8,80,2,2
27.9,80,2,2
28.1,80,2,2
28.1,80,2,2
28.1,80,2,2
28.5,80,2,2
28.5,80,2,2
28.5,80,2.1,2
28.7,80,2.1,2
28.7,80,2.1,2
28.7,80,2.1,2
28.9,82,2.1,2
29,82,2.1,2
29,82,2.1,2
29,82,2.1,2
29.2,82,2.1,2
29.2,82,2.1,2
29.2,82,2.1,2
29.6,82,2.1,2
29.6,82,2.1,2
29.6,83,2.1,2
29.6,83,2.1,2
29.6,83,2.1,2
29.4,83,2.1,2
29.4,83,2.1,2
29.4,84,2.1,2
29.2,84,2.1,2
29.2,84,2.1,2
29.2,84,2.1,2
29.2,84,2.1,2
28.7,84,2.1,2
28.7,85,2.1,2
28.7,85,2.1,2
28.7,85,2.1,2
28.7,85,2.1,2
28.6,85,2.1,2
28.6,85,2.1,2
28.4,85,2.1,2
28.4,84,2.1,2
28.4,84,2.1,2
28.4,84,2.1,2
28.2,84,2.1,2
28.2,84,2.1,2
28.2,84,2.1,2
27.9,84,2.1,2
27.9,83,2.1,2
27.6,83,2.1,2
27.6,83,2.1,2
27.2,83,2.1,2
27.2,83,2.1,2
27.2,83,2.1,2
27.2,83,2.1,2
27.2,83,2.1,2
27,83,2.1,2
27,83,2.1,2
27.1,83,2.1,2
27.1,84,2.1,2
27,84,2.1,2
26.7,84,2.1,2
26.7,84,2.1,2
26.7,84,2.1,2
26.5,84,2.1,2
26.5,84,2.1,2
26.4,84,2.1,2
26.3,84,2.1,2
26.3,84,2.1,2
26.2,84,2.1,2
26.2,84,2.1,2
26.2,84,2.1,2
26.1,84,2.4,3
26.1,84,2.4,3
26.1,84,2.4,3
26.3,84,2.4,3
26.3,84,2.4,3
26.3,84,2.4,3
26.3,84,2.4,3
26.2,84,2.4,3
26.4,84,2.4,3
26.4,84,2.4,3
26.4,84,2.4,3
26.4,84,2.4,3
26.4,84,2.4,3
26.5,84,2.4,3
26.5,84,2.4,3
26.5,84,2.4,3
26.2,84,2.4,3
26.2,84,2.4,3
26.2,83,2.2,3
26.4,83,2.2,3
26.4,83,2.2,3
26.4,83,2.2,3
26.5,83,2.2,3
26.5,83,2.2,3
26.5,83,2.2,3
26.5,83,2.2,3
26.5,83,2.2,3
26.7,83,2.2,3
26.7,83,2.2,3
26.7,83,2.2,3
26.7,82,2.2,3
26.7,82,2.2,3
26.5,82,2.2,3
26.5,82,2.2,3
26.4,82,2.2,3
26.4,82,2.2,3
26.2,82,2.2,3
26.2,82,2.2,3
26.2,82,2.1,2
26.2,82,2.1,2
26,82,2.1,2
26,82,2.1,2
26,81,2.1,2
25.8,81,2.1,2
25.8,81,2.1,2
25.8,81,2.1,2
25.4,81,2.1,2
25.4,81,2.1,2
25.4,81,2.1,2
25.4,81,2.1,2
25.4,81,2.1,2
25.9,80,2.1,2
25.9,80,2.1,2
25.9,80,2.1,2
25.9,80,2.1,2
25.9,80,2.1,2
26.1,80,2.1,2
26.1,80,2.1,2
26.1,80,1.9,2
26.4,80,1.9,2
26.4,80,1.9,2
26.5,80,1.9,2
26.5,80,1.9,2
26.7,80,1.9,2
26.7,80,1.9,2
26.9,80,1.9,2
26.9,80,1.9,2
27.4,80,1.9,2
27.4,79,1.9,2
27.4,79,1.9,2
27.6,79,1.9,2
27.6,80,1.9,2
27.6,80,1.9,2
27.6,80,1.9,2
27.7,80,1.9,2
27.8,80,1.9,2
27.8,80,1.9,2
27.9,80,1.9,2
28.1,80,1.9,2
28.1,80,1.9,2
28.1,80,2.2,3
28.5,79,2.2,3
28.5,79,2.2,3
28.5,79,2.2,3
28.7,79,2.2,3
28.7,79,2.2,3
28.7,79,2.2,3
28.9,79,2.2,3
29,79,2.2,3
29,79,2.2,3
29,79,2.2,3
29.2,78,2.2,3
29.2,78,2.2,3
29.2,78,2.2,3
29.6,78,2.2,3
29.6,78,2.2,3
29.6,78,2.2,3
29.6,78,2.2,3
29.6,78,2.2,3
29.4,78,2.2,3
29.4,78,2.2,3
29.4,78,2.2,3
29.2,78,2.2,3
29.2,78,2.2,3
29.2,78,2.2,3
29.2,78,2.2,3
28.7,78,2.2,3
28.7,80,2.2,3
28.7,80,2.2,3
28.7,80,2.2,3
28.7,80,2.2,3
28.6,80,2.2,3
28.6,80,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.2,80,2.2,3
28.2,80,2.2,3
28.2,80,2.2,3
27.9,82,2.2,3
27.9,82,2.2,3
27.6,82,2.2,3
27.6,82,2.2,3
27.2,82,2.2,3
27.2,82,2.2,3
27.2,82,2.2,3
27.2,82,2.2,3
27.2,82,2.2,3
27,83,2.2,3
27,83,2.2,3
27.1,83,2.2,3
27.1,83,2.2,3
27,83,2.2,3
26.7,82,2.2,3
26.7,82,2.2,3
26.7,82,2.2,3
26.5,81,2.2,3
26.5,81,2.2,3
26.4,81,2.2,3
26.3,81,2.2,3
26.1,81,2.2,3
26.2,81,2.2,3
26.2,81,2.2,3
26.2,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.7,81,2.2,3
26.7,81,2.2,3
26.7,81,2.2,3
26.7,81,2.2,3
26.7,81,2.2,3
26.7,81,2.2,3
26.7,81,2.2,3
26.7,81,2.2,3
26.7,81,2.2,3
26.8,81,2.2,3
26.8,82,2.2,3
26.8,82,2.2,3
26.8,82,2.2,3
26.8,82,2.2,3
26.8,82,2.2,3
26.8,82,2.2,3
27.1,81,2.2,3
27.1,81,2.2,3
27.1,81,2.2,3
27.1,81,2.2,3
27.1,81,2.2,3
27.2,81,2.2,3
27.2,81,2.2,3
27.2,81,2.2,3
27.2,81,2.2,3
27.2,82,2.2,3
27.1,82,2.2,3
27.3,82,2.2,3
27.3,82,2.2,3
27.3,82,2.2,3
27.6,82,2.2,3
27.6,82,2.2,3
27.6,82,2.2,3
27.6,83,2.2,3
27.6,83,2.2,3
27.6,83,2.2,3
27.6,83,2.2,3
27.8,83,2.2,3
27.8,83,2.2,3
27.8,83,2.2,3
27.8,83,2.2,3
27.8,83,2.2,3
27.8,83,2.2,3
28.1,83,2.2,3
28.1,82,2.2,3
28.1,82,2.2,3
28.1,82,2.2,3
28.1,82,2.2,3
28.4,82,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.5,80,2.2,3
28.5,80,2.2,3
28.7,80,2.2,3
28.7,80,2.2,3
29.3,80,2.2,3
29.3,80,2.2,3
29.3,80,2.2,3
29.7,80,2.2,3
29.7,78,2.2,3
30.4,78,2.2,3
30.4,78,2.2,3
30.4,78,2.2,3
30.6,78,2.2,3
30.6,78,2.2,3
30.6,78,2.2,3
31.3,78,2.2,3
31.3,78,2.2,3
31.3,78,2.2,3
31.6,78,2.2,3
31.6,78,2.2,3
31.6,78,2.2,3
31.6,78,2.2,3
32.4,78,2.2,3
32.4,78,2.2,3
32.4,78,2.2,3
32.4,78,2.2,3
31.7,79,2.2,3
31.7,79,2.2,3
31.7,79,2.2,3
31.6,79,2.2,3
31.6,79,2.2,3
31.6,79,2.2,3
30.6,79,2.2,3
30.6,79,2.2,3
30.6,79,2.2,3
31.3,79,2.2,3
31.1,79,2.2,3
30,79,2.2,3
30,78,2.2,3
29.8,78,2.2,3
29.8,78,2.2,3
29.8,78,2.2,3
29.5,78,2.2,3
29.5,78,2.2,3
29.5,78,2.2,3
29.3,78,2.2,3
29.3,78,2.2,3
29.3,80,2.2,3
29.3,80,2.2,3
28.6,80,2.2,3
28.6,80,2.2,3
28.6,80,2.2,3
28.1,80,2.2,3
28.1,80,2.2,3
27.6,80,2.2,3
27.6,80,2.2,3
27.6,80,2.2,3
27.4,80,2.2,3
27.4,80,2.2,3
26.9,80,2.2,3
26.9,80,2.2,3
26.9,80,2.2,3
26.8,80,2.2,3
26.8,80,2.2,3
26.8,80,2.2,3
26.4,80,2.2,3
26.4,80,2.2,3
26.4,80,2.2,3
26.4,80,2.2,3
26.4,80,2.2,3
26.4,80,2.2,3
26.8,80,2.2,3
26.8,80,2.2,3
26.3,80,2.2,3
26.2,84,2.2,3
26.2,84,2.2,3
26.2,84,2.2,3
26.1,84,2.2,3
26.1,84,2.2,3
26.1,84,2.2,3
26.3,84,2.2,3
26.3,84,2.2,3
26.3,84,2.2,3
26.3,84,2.2,3
26.2,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.5,84,2.2,3
26.5,84,2.2,3
26.5,84,2.2,3
26.2,84,2.2,3
26.2,84,2.2,3
26.2,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.5,83,2.2,3
26.5,83,2.2,3
26.5,83,2.2,3
26.5,83,2.2,3
26.5,83,2.2,3
26.7,83,2.2,3
26.7,83,2.2,3
26.7,83,2.2,3
26.7,83,2.2,3
26.7,83,2.2,3
26.5,83,2.2,3
26.5,83,2.2,3
26.4,82,2.2,3
26.4,82,2.2,3
26.2,82,2.2,3
26.2,82,2.2,3
26.2,82,2.2,3
26.2,82,2.2,3
26,82,2.2,3
26,82,2.2,3
26,82,2.2,3
25.8,82,2.2,3
25.8,82,2.2,3
25.8,82,2.2,3
25.4,81,2.2,3
25.4,81,2.2,3
25.4,81,2.2,3
25.4,81,2.2,3
25.4,81,2.2,3
25.9,81,2.2,3
25.9,81,2.2,3
25.9,81,2.2,3
25.9,81,2.2,3
25.9,80,2.2,3
26.1,80,2.2,3
26.1,80,2.2,3
26.1,80,2.2,3
26.4,80,2.2,3
26.4,80,2.2,3
26.5,80,2.2,3
26.5,80,2.2,3
26.7,80,2.2,3
26.7,80,2.2,3
26.9,80,2.2,3
26.9,80,2.2,3
27.4,80,2.2,3
27.4,80,2.2,3
27.4,80,2.2,3
27.6,80,2.2,3
27.6,80,2.2,3
27.6,79,2.2,3
27.6,79,2.2,3
27.7,79,2.2,3
27.8,80,2.2,3
27.8,80,2.2,3
27.9,80,2.2,3
28.1,80,2.2,3
28.1,80,2.2,3
28.1,80,2.2,3
28.5,80,2.2,3
28.5,80,2.2,3
28.5,80,2.2,3
28.7,80,2.2,3
28.7,79,2.2,3
28.7,79,2.2,3
28.9,79,2.2,3
29,79,2.2,3
29,79,2.2,3
29,79,2.2,3
29.2,79,2.2,3
29.2,79,2.2,3
29.2,79,2.2,3
29.6,79,2.2,3
29.6,78,2.2,3
29.6,78,2.2,3
29.6,78,2.2,3
29.6,78,2.2,3
29.4,78,2.2,3
29.4,78,2.2,3
29.4,78,2.2,3
29.2,78,2.2,3
29.2,78,2.2,3
29.2,78,2.2,3
29.2,78,2.2,3
28.7,78,2.2,3
28.7,78,2.2,3
28.7,78,2.2,3
28.7,78,2.2,3
28.7,78,2.2,3
28.6,80,2.2,3
28.6,80,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.4,80,2.2,3
28.2,80,2.2,3
28.2,80,2.2,3
28.2,80,2.2,3
27.9,80,2.2,3
27.9,80,2.2,3
27.6,80,2.2,3
27.6,80,2.2,3
27.2,82,2.2,3
27.2,82,2.2,3
27.2,82,2.2,3
27.2,82,2.2,3
27.2,82,2.2,3
27,82,2.2,3
27,82,2.2,3
27.1,82,2.2,3
27.1,82,2.2,3
27,83,2.2,3
26.7,83,2.2,3
26.7,83,2.2,3
26.7,83,2.2,3
26.5,83,2.2,3
26.5,82,2.2,3
26.4,82,2.2,3
26.3,82,2.2,3
26.2,81,2.2,3
26.2,81,2.2,3
26.2,81,2.2,3
26.1,81,2.2,3
26.1,81,2.2,3
26.1,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.3,81,2.2,3
26.2,81,2.2,3
26.4,81,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.5,84,2.2,3
26.5,84,2.2,3
26.5,84,2.2,3
26.2,84,2.2,3
26.2,84,2.2,3
26.2,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.4,84,2.2,3
26.5,84,2.2,3
26.5,84,2.2,3
26.5,84,2.2,3
26.5,84,2.2,3
26.5,84,2.2,3
26.7,84,2.2,3
26.7,84,2.2,3
26.7,84,2.2,3
26.7,84,2.2,3
26.7,84,2.2,3
26.5,84,2.2,3
26.5,84,2.2,3
26.4,83,2.2,3
26.4,83,2.2,3
26.2,83,2.2,3
26.2,83,2.2,3
26.2,83,2.2,3
26.2,83,2.2,3
26,83,2.2,3
26,83,2.2,3
26,83,2.2,3
25.8,83,2.2,3
25.8,83,2.2,3
25.8,83,2.2,3
25.4,82,2.2,3
25.4,82,2.2,3
25.4,82,2.2,3
25.4,82,2.2,3
25.4,82,2.2,3
25.9,82,2.2,3
25.9,82,2.2,3
25.9,82,2.2,3
25.9,82,2.2,3
25.9,82,2.2,3
26.1,82,2.2,3
26.1,82,2.2,3
26.1,81,2.2,3
26.4,81,2.2,3
26.4,81,2.2,3
26.5,81,2.2,3
26.5,81,2.2,3
26.7,81,2.2,3
26.7,81,2.2,3
26.9,81,2.2,3
26.9,81,2.2,3
27.4,80,2.2,3
27.4,80,2.2,3
27.4,80,2.2,3
27.6,80,2.2,3
27.6,80,2.2,3
27.6,80,2.2,3
27.6,80,2.2,3
27.7,80,2.2,3
27.8,80,2.2,3
27.8,80,2.2,3
27.9,80,2.2,3
28.1,80,2.2,3
28.1,80,2.2,3
28.1,80,2.2,3
28.5,80,2.2,3
28.5,80,2.2,3
28.5,80,2.2,3
28.7,79,2.2,3
28.7,79,2.2,3
28.7,79,2.2,3
28.9,80,2.2,3
29,80,2.2,3
29,80,2.2,3
29,80,2.2,3
29.2,80,2.2,3
29.2,80,2.2,3
29.2,80,2.2,3
29.6,80,2.2,3
29.6,80,2.2,3
29.6,80,2.2,3
29.6,79,2.2,3
29.6,79,2.2,3
29.4,79,2.2,3
29.4,79,2.2,3
29.4,79,2.2,3
29.2,79,2.2,3
29.2,79,2.2,3
29.2,79,2.2,3
29.2,79,2.2,3
28.7,79,2.2,3
28.7,78,2.2,3
28.7,78,2.2,3
28.7,78,2.2,3
28.7,78,2.2,3
28.6,78,2.2,3
28.6,78,2.2,3
28.4,78,2.2,3
28.4,78,2.2,3
28.4,78,2.2,3
28.4,78,2.2,3
28.2,78,2.2,3
28.2,78,2.2,3
28.2,78,2.2,3
27.9,78,2.2,3
27.9,78,2.2,3
27.6,78,2.2,3
27.6,80,2.2,3
27.2,80,2.2,3
27.3,80,2.2,3
27.3,80,2.2,3
27.2,80,2.2,3
27.2,80,2.2,3
27,80,2.2,3
27,80,2.2,3
27.1,80,2.2,3
27.1,80,2.2,3
27,80,2.2,3
26.7,80,2.2,3
26.6,80,2.2,3
26.6,82,2.2,3
26.5,82,2.2,3
26.5,82,2.2,3
26.4,82,2.2,3
26.3,82,2.2,3